file_path,path,label,speaker_id,generator_type,duration_sec,duration_seconds,dataset_source,source,codec,sample_rate,language,split,sha256_hash,is_valid
data/ai_voice/ai_tortoise_spk_ai_tortoise_008_00148.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_008_00148.wav,1,ai_tortoise_spk_ai,tortoise,3.542,3.542,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f8264cf2101c18bbb00e2a23da62144ba760d08218770784f079719ef9c9a47a,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00050.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00050.wav,1,ai_tortoise_spk_ai,tortoise,3.632,3.632,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,c2a613d4c5ae6f8ae0ae7a0bcbac8833c1c47950008f0250810ff95bcf5492e2,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00120.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00120.wav,1,ai_tortoise_spk_ai,tortoise,3.341,3.341,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1866548946a9b05da7e3019b986b5c74baddd8140ce589ba20cc990eeb1e634d,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00190.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_015_00190.wav,1,ai_tortoise_spk_ai,tortoise,3.245,3.245,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f8af6bd55001a6a16d39686e60d4542c6a020b18cbe8dcfcfdbaf6f76b93301a,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00022.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00022.wav,1,ai_tortoise_spk_ai,tortoise,2.586,2.586,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,022771e78ab75688bddc3c26629bfc94a7cc04e71ae2d87de31c4f4f55cf5d8b,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00092.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00092.wav,1,ai_tortoise_spk_ai,tortoise,2.587,2.587,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,247a5cf11eef3234985c3ff1cc7609cbb43485fac1f6a267b372cafa900ef396,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00162.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_022_00162.wav,1,ai_tortoise_spk_ai,tortoise,3.184,3.184,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,6a00bf5469dd35b0aaa9a017ad22248e542531c95eabbaa023282c83e863af86,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_029_00064.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_029_00064.wav,1,ai_tortoise_spk_ai,tortoise,3.93,3.93,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,168b57041be6ba287a7c438f5e33dffe3a3efbee407bdd0dcd2f27fdd62f193a,True
data/ai_voice/ai_tortoise_spk_ai_tortoise_029_00134.wav,data/ai_voice/ai_tortoise_spk_ai_tortoise_029_00134.wav,1,ai_tortoise_spk_ai,tortoise,3.638,3.638,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,17e370151c819deef15db70c463721faa28bc07d41ba7b16bf640384ebc132ef,True
data/ai_voice/ai_xtts_spk_ai_xtts_002_00002.wav,data/ai_voice/ai_xtts_spk_ai_xtts_002_00002.wav,1,ai_xtts_spk_ai,xtts,3.21,3.21,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,423bb620f56315e946e9c9c38b00b0128ba9f734197714dbc987c2fe0daf67f2,True
data/ai_voice/ai_xtts_spk_ai_xtts_002_00072.wav,data/ai_voice/ai_xtts_spk_ai_xtts_002_00072.wav,1,ai_xtts_spk_ai,xtts,3.618,3.618,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,e890a7072e957fabb36bf6bc9b722f17902ee551d4a0d7cfc5070fcf17dabbdd,True
data/ai_voice/ai_xtts_spk_ai_xtts_002_00142.wav,data/ai_voice/ai_xtts_spk_ai_xtts_002_00142.wav,1,ai_xtts_spk_ai,xtts,4.358,4.358,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,61e82f1b49e95a7f636d1d4e08e5fe1b61024dd7eeb48da5703885eeb7807d83,True
data/ai_voice/ai_xtts_spk_ai_xtts_009_00044.wav,data/ai_voice/ai_xtts_spk_ai_xtts_009_00044.wav,1,ai_xtts_spk_ai,xtts,4.255,4.255,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,4060c49e7853c003cb39771dfa50c85bbb7b78e4dac96ddf2d42e3aca7477596,True
data/ai_voice/ai_xtts_spk_ai_xtts_009_00114.wav,data/ai_voice/ai_xtts_spk_ai_xtts_009_00114.wav,1,ai_xtts_spk_ai,xtts,4.163,4.163,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,b89b39711ceaf59250d69ed0896ae8277f9b87820e7d7b8f9e48bf2e91ceec05,True
data/ai_voice/ai_xtts_spk_ai_xtts_009_00184.wav,data/ai_voice/ai_xtts_spk_ai_xtts_009_00184.wav,1,ai_xtts_spk_ai,xtts,2.852,2.852,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,84cf0c5b0fcc0c91036bf6581928d5bd6e2790720ee66f799507452812fa0d4f,True
data/ai_voice/ai_xtts_spk_ai_xtts_016_00016.wav,data/ai_voice/ai_xtts_spk_ai_xtts_016_00016.wav,1,ai_xtts_spk_ai,xtts,3.462,3.462,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,47f7f8c17295eaec04b3de80f8666e67b858840344d2a457f7eda736f2d35421,True
data/ai_voice/ai_xtts_spk_ai_xtts_016_00086.wav,data/ai_voice/ai_xtts_spk_ai_xtts_016_00086.wav,1,ai_xtts_spk_ai,xtts,4.151,4.151,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,76e5c9a1c135d0f32b9ac0bbb97a70f72e112d280ec8edcc8080e59b84b4ab9b,True
data/ai_voice/ai_xtts_spk_ai_xtts_016_00156.wav,data/ai_voice/ai_xtts_spk_ai_xtts_016_00156.wav,1,ai_xtts_spk_ai,xtts,2.774,2.774,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,2d9c4f33c0c41f1d0d852d12a9b9ae3201b70c686a7829e0af0d3bf91d6f50f4,True
data/ai_voice/ai_xtts_spk_ai_xtts_023_00058.wav,data/ai_voice/ai_xtts_spk_ai_xtts_023_00058.wav,1,ai_xtts_spk_ai,xtts,4.301,4.301,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,3bed48454eba4b4890fded3cfa913a7b2d05941da189de2a3fa4309586a2daa3,True
data/ai_voice/ai_xtts_spk_ai_xtts_023_00128.wav,data/ai_voice/ai_xtts_spk_ai_xtts_023_00128.wav,1,ai_xtts_spk_ai,xtts,3.192,3.192,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,969f920b3b8421889e57a46b8f23614919e40a09556b1a06c8be9169ce26256f,True
data/ai_voice/ai_xtts_spk_ai_xtts_023_00198.wav,data/ai_voice/ai_xtts_spk_ai_xtts_023_00198.wav,1,ai_xtts_spk_ai,xtts,3.844,3.844,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,ebd0a7192a80f1435c83896d178de4589a3e376369a4183fd40c9d8177e363a6,True
data/ai_voice/ai_xtts_spk_ai_xtts_030_00030.wav,data/ai_voice/ai_xtts_spk_ai_xtts_030_00030.wav,1,ai_xtts_spk_ai,xtts,2.775,2.775,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,7048d909bd090c8518dbd1662a1e434a96f980c006062fc5a01f708b1e6ed4b0,True
data/ai_voice/ai_xtts_spk_ai_xtts_030_00100.wav,data/ai_voice/ai_xtts_spk_ai_xtts_030_00100.wav,1,ai_xtts_spk_ai,xtts,3.269,3.269,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,f75dd5b417b6b3968633ddae5985d4fc4f9caeac8fade46a46d472cf03cf3657,True
data/ai_voice/ai_xtts_spk_ai_xtts_030_00170.wav,data/ai_voice/ai_xtts_spk_ai_xtts_030_00170.wav,1,ai_xtts_spk_ai,xtts,3.83,3.83,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,test,2ea0adf395332706c148ec9831ce1e682941c60bfb1574ffac08bd17c2215902,True
data/human/human_spk_real_bench_000_00000.wav,data/human/human_spk_real_bench_000_00000.wav,0,spk_real,human_real,3.362,3.362,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,bf2885a1e9cdc3c44c4f67755c157565911f28838ecd169528222e7bb90a4257,True
data/human/human_spk_real_bench_000_00040.wav,data/human/human_spk_real_bench_000_00040.wav,0,spk_real,human_real,2.779,2.779,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,aa48da19e18c242ab1b03caba3c4148c4ac8c79113523cd01c9e8219e7b5e568,True
data/human/human_spk_real_bench_000_00080.wav,data/human/human_spk_real_bench_000_00080.wav,0,spk_real,human_real,4.042,4.042,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,0ff6b8531978280f2e54932283b28f1cb695cf6454e98986e8e6cee40d81066b,True
data/human/human_spk_real_bench_000_00120.wav,data/human/human_spk_real_bench_000_00120.wav,0,spk_real,human_real,2.572,2.572,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1a85fb535ea2205ca13a2013104f0538429ffe5f28a7e33f438128c036740ffa,True
data/human/human_spk_real_bench_000_00160.wav,data/human/human_spk_real_bench_000_00160.wav,0,spk_real,human_real,3.965,3.965,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,94cbd1a20f8928941762fa47c12f7e0f0754f7b9744f41327268fbe710822313,True
data/human/human_spk_real_bench_002_00002.wav,data/human/human_spk_real_bench_002_00002.wav,0,spk_real,human_real,2.789,2.789,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,51c6ecb1a0cc20e046afeeff87f070e6b59f07bf12d942d4cd9d60dc4138a980,True
data/human/human_spk_real_bench_002_00042.wav,data/human/human_spk_real_bench_002_00042.wav,0,spk_real,human_real,4.111,4.111,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,80d8a0153f74f0d3b9c59fee963f4d88b78b4bdc4f6a8e55941f04ef8707c4cf,True
data/human/human_spk_real_bench_002_00082.wav,data/human/human_spk_real_bench_002_00082.wav,0,spk_real,human_real,2.832,2.832,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,c494bac9d2668af62f1baf56a0bbc5977f983b352983b8d7185e240e08e7ba75,True
data/human/human_spk_real_bench_002_00122.wav,data/human/human_spk_real_bench_002_00122.wav,0,spk_real,human_real,4.109,4.109,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,a482fdead963f21f131bf4b901bd50a324c084e1f3064049f1d1e29b90c2af33,True
data/human/human_spk_real_bench_002_00162.wav,data/human/human_spk_real_bench_002_00162.wav,0,spk_real,human_real,2.791,2.791,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,6b8bc2d6a1b26a01174897991fbfd744b9d9e7b4dca8304f3d73f447e5e285d0,True
data/human/human_spk_real_bench_004_00004.wav,data/human/human_spk_real_bench_004_00004.wav,0,spk_real,human_real,2.651,2.651,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,807fd00fa9559ba94a33aa39de91941d96d3158d3265f6752bb535b93139a35d,True
data/human/human_spk_real_bench_004_00044.wav,data/human/human_spk_real_bench_004_00044.wav,0,spk_real,human_real,3.009,3.009,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,423e42bcbe3d316bcbf745a0958ebff89386e9673a04841287206bacba0d1e65,True
data/human/human_spk_real_bench_004_00084.wav,data/human/human_spk_real_bench_004_00084.wav,0,spk_real,human_real,3.827,3.827,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1b932a6689d8ed90eb7ba9bbf59dedc7ba9d26392eb020083ad53375cff0ab8f,True
data/human/human_spk_real_bench_004_00124.wav,data/human/human_spk_real_bench_004_00124.wav,0,spk_real,human_real,3.679,3.679,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,a3797056505bcb1b91f70d39b53ed72d2d6d11baf1d75d56d35811a12697c939,True
data/human/human_spk_real_bench_004_00164.wav,data/human/human_spk_real_bench_004_00164.wav,0,spk_real,human_real,2.631,2.631,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,ff31a546997491bd89323a1a34b46384d8fe39aa0f6befccce637d197b6eb54f,True
data/human/human_spk_real_bench_006_00006.wav,data/human/human_spk_real_bench_006_00006.wav,0,spk_real,human_real,3.483,3.483,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,d0c5bd0880ef42c6a6f0247f6920c9289f9eba1c25cad022e5288ab43a2bd206,True
data/human/human_spk_real_bench_006_00046.wav,data/human/human_spk_real_bench_006_00046.wav,0,spk_real,human_real,3.277,3.277,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,dc2335bb5853f12fb5ff3a25215806990c38ed1a1b837c64883ebd0573687c35,True
data/human/human_spk_real_bench_006_00086.wav,data/human/human_spk_real_bench_006_00086.wav,0,spk_real,human_real,4.175,4.175,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,403d95498f0778cd71fcb1825b65eb79376d889f39909dc31489da28e2553012,True
data/human/human_spk_real_bench_006_00126.wav,data/human/human_spk_real_bench_006_00126.wav,0,spk_real,human_real,3.916,3.916,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,6601878b13969c98895abe7ce4d2ff25b89f084a65f66fc3e50a9182a462081f,True
data/human/human_spk_real_bench_006_00166.wav,data/human/human_spk_real_bench_006_00166.wav,0,spk_real,human_real,4.008,4.008,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,bff413e32db7ee673cd9dccaabeac7862e9033b6215e1c3682e86b9fdfb409ac,True
data/human/human_spk_real_bench_008_00008.wav,data/human/human_spk_real_bench_008_00008.wav,0,spk_real,human_real,3.592,3.592,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,922f6918fdffb07a62d83834b74aff2048ad7a1fb7c8904bbe84c75d3f806b26,True
data/human/human_spk_real_bench_008_00048.wav,data/human/human_spk_real_bench_008_00048.wav,0,spk_real,human_real,3.67,3.67,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,78f82c1136b33344722e4a5a6220f3eabe52e46e8ef3d74a9d02faf1fa97fb02,True
data/human/human_spk_real_bench_008_00088.wav,data/human/human_spk_real_bench_008_00088.wav,0,spk_real,human_real,3.72,3.72,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,ee788c286e8941c1d84a8c63880f8cd85db20ad762bf9b6f97ebf9699eb34f63,True
data/human/human_spk_real_bench_008_00128.wav,data/human/human_spk_real_bench_008_00128.wav,0,spk_real,human_real,4.236,4.236,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f34ebf6cabbf45974b8c9e0adc98adb9a69996c997c9086edeb9fdf13e853eab,True
data/human/human_spk_real_bench_008_00168.wav,data/human/human_spk_real_bench_008_00168.wav,0,spk_real,human_real,2.671,2.671,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,bce7d03d8d89b423da410bc0ec70345e2e58d2e6565e274a65c5c6cc8850fe2b,True
data/human/human_spk_real_bench_010_00010.wav,data/human/human_spk_real_bench_010_00010.wav,0,spk_real,human_real,3.617,3.617,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1cb1b9e1a7988844b357f6c5f68023e955cb3987706455447e8f73d2e44b8e2d,True
data/human/human_spk_real_bench_010_00050.wav,data/human/human_spk_real_bench_010_00050.wav,0,spk_real,human_real,4.065,4.065,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,d73412c767c613c28a7fd7f1602b770e74613fd011b27fd238b2243f900a6e43,True
data/human/human_spk_real_bench_010_00090.wav,data/human/human_spk_real_bench_010_00090.wav,0,spk_real,human_real,3.308,3.308,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,c64db1cb2f5875ac2955e5b6fc834008d85ac94aef9e3a7099e48f7e21319e0e,True
data/human/human_spk_real_bench_010_00130.wav,data/human/human_spk_real_bench_010_00130.wav,0,spk_real,human_real,2.841,2.841,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,3eae746a72f2f6b9141208a624d2686366285473fb7ca07a90564538097bfe79,True
data/human/human_spk_real_bench_010_00170.wav,data/human/human_spk_real_bench_010_00170.wav,0,spk_real,human_real,3.129,3.129,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,36a46771a5cdb57196c96b54bac3f08533e432a2b0d1b9c38c7cd0937c31579e,True
data/human/human_spk_real_bench_012_00012.wav,data/human/human_spk_real_bench_012_00012.wav,0,spk_real,human_real,2.814,2.814,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,57c07038756e22f39aafda908f893425ab366a621cbbaf193511ea6b5e372960,True
data/human/human_spk_real_bench_012_00052.wav,data/human/human_spk_real_bench_012_00052.wav,0,spk_real,human_real,4.303,4.303,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,7cb2dc9203b1877a231225f1688ec1cfa68421d6972d2b84a155dce5d9282062,True
data/human/human_spk_real_bench_012_00092.wav,data/human/human_spk_real_bench_012_00092.wav,0,spk_real,human_real,2.96,2.96,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,2541ffe4aafd6ea447eca616fce54212adb6527c16406ef6120a618b01f9369a,True
data/human/human_spk_real_bench_012_00132.wav,data/human/human_spk_real_bench_012_00132.wav,0,spk_real,human_real,3.044,3.044,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,e2c9e5494a68507473c004c1079043d0940735bedd69a3593c23d60549a206dd,True
data/human/human_spk_real_bench_012_00172.wav,data/human/human_spk_real_bench_012_00172.wav,0,spk_real,human_real,3.332,3.332,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,d7e64ac7026d8952d0712217abb34223544191b7745b008574ba65f9eb85c7e1,True
data/human/human_spk_real_bench_014_00014.wav,data/human/human_spk_real_bench_014_00014.wav,0,spk_real,human_real,4.128,4.128,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1f5383b207546ede5aa2b0ebe7dd00125c1044e1d810dab32b21d81dc7db9a9b,True
data/human/human_spk_real_bench_014_00054.wav,data/human/human_spk_real_bench_014_00054.wav,0,spk_real,human_real,3.82,3.82,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,15f546e65927ed245efff7f78956d317dc9ddf43c6f6ada122716f482e5b8f7e,True
data/human/human_spk_real_bench_014_00094.wav,data/human/human_spk_real_bench_014_00094.wav,0,spk_real,human_real,3.48,3.48,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,6c9a73d995cf60037522cd320bf143fa3b60b3c1c4e48088b74473ede909abf2,True
data/human/human_spk_real_bench_014_00134.wav,data/human/human_spk_real_bench_014_00134.wav,0,spk_real,human_real,4.188,4.188,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,d2ae212904cffc87cb347dd48de58c12e2d6614e93556012191cb6efdc629ab4,True
data/human/human_spk_real_bench_014_00174.wav,data/human/human_spk_real_bench_014_00174.wav,0,spk_real,human_real,4.483,4.483,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f0ef31ac8ad942d7b37d5a624aa9b65d9227b9169b986e2b6c1034086b9f8a4f,True
data/human/human_spk_real_bench_016_00016.wav,data/human/human_spk_real_bench_016_00016.wav,0,spk_real,human_real,3.012,3.012,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,0fdccc4acba7d2b12919df790d510041e27a5c5e3820ace33fe6288db55a65fc,True
data/human/human_spk_real_bench_016_00056.wav,data/human/human_spk_real_bench_016_00056.wav,0,spk_real,human_real,3.071,3.071,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,4772d8b17de3e816aa26481ab11c776edd4c97ba4211419c0393198f6d5bb070,True
data/human/human_spk_real_bench_016_00096.wav,data/human/human_spk_real_bench_016_00096.wav,0,spk_real,human_real,3.69,3.69,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,90a343ba71a7e15f4cee2ac3ec81c982e2e191c9360fff45cd0cb5d47dc8a311,True
data/human/human_spk_real_bench_016_00136.wav,data/human/human_spk_real_bench_016_00136.wav,0,spk_real,human_real,3.337,3.337,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,c43a9a05c53bba77f9059f3d61a11d7223bf27df39c66ae2dc891ba76d7b7f4c,True
data/human/human_spk_real_bench_016_00176.wav,data/human/human_spk_real_bench_016_00176.wav,0,spk_real,human_real,3.765,3.765,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,55321844268f412ecf1c7b354b8eb0b0c406ac828bab91de507f5f9996412f61,True
data/human/human_spk_real_bench_018_00018.wav,data/human/human_spk_real_bench_018_00018.wav,0,spk_real,human_real,2.999,2.999,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,60fd01060d3e02fc18981d4708d75dfbc724a16c25ad9ec6547070fb49a58cec,True
data/human/human_spk_real_bench_018_00058.wav,data/human/human_spk_real_bench_018_00058.wav,0,spk_real,human_real,3.364,3.364,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,2d01628337d736291b4d3acb976e83fc11736b0dd558bda3d565043df5328c5c,True
data/human/human_spk_real_bench_018_00098.wav,data/human/human_spk_real_bench_018_00098.wav,0,spk_real,human_real,3.112,3.112,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,179feb29220cf326ac2ceb66b8cb95d649614e718c0ed1fddf3db1b001893ab3,True
data/human/human_spk_real_bench_018_00138.wav,data/human/human_spk_real_bench_018_00138.wav,0,spk_real,human_real,3.674,3.674,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,62c86055c717310eab7c188f20ca9f7b6b028e7f74b43843ec8082ecea412907,True
data/human/human_spk_real_bench_018_00178.wav,data/human/human_spk_real_bench_018_00178.wav,0,spk_real,human_real,3.801,3.801,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,49db665384259e4dcdde2001c03ca4406f8bc91392d04da9fd50f6f10c62c8df,True
data/human/human_spk_real_bench_020_00020.wav,data/human/human_spk_real_bench_020_00020.wav,0,spk_real,human_real,4.446,4.446,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,29379d7541b79a6b129a7167aaf0d4f792a6f92aea8dc9210429a3498eb517e0,True
data/human/human_spk_real_bench_020_00060.wav,data/human/human_spk_real_bench_020_00060.wav,0,spk_real,human_real,4.086,4.086,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,b4a288c64a4102884182ae7bc977c928ec32b3feef01c50b3df796bcc7f09056,True
data/human/human_spk_real_bench_020_00100.wav,data/human/human_spk_real_bench_020_00100.wav,0,spk_real,human_real,3.514,3.514,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1e3b11a7ac072cfbeec1999a67adea9e9361a81ef2ddffd4ae51d475919989a5,True
data/human/human_spk_real_bench_020_00140.wav,data/human/human_spk_real_bench_020_00140.wav,0,spk_real,human_real,3.453,3.453,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,6441552c4be9501e8684b16cb93448e37f5e17073b25454f96c0a70b8e7be9b7,True
data/human/human_spk_real_bench_020_00180.wav,data/human/human_spk_real_bench_020_00180.wav,0,spk_real,human_real,3.258,3.258,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,0a496ba1eaa0f1f0c8294208a425871e571e93d99a3cf66107f26f82d5622629,True
data/human/human_spk_real_bench_022_00022.wav,data/human/human_spk_real_bench_022_00022.wav,0,spk_real,human_real,4.22,4.22,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,cb194f65293371b3bce7980fbfc7e6b83f28a4816a277077f9bb7a82a8bc5b53,True
data/human/human_spk_real_bench_022_00062.wav,data/human/human_spk_real_bench_022_00062.wav,0,spk_real,human_real,3.141,3.141,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,78786d1d1dbe6c8739b498ac59807a0895397509055158ba86dd0e88cc2dc8fd,True
data/human/human_spk_real_bench_022_00102.wav,data/human/human_spk_real_bench_022_00102.wav,0,spk_real,human_real,3.52,3.52,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f82e8d6bbfdbcc7b93f9fcfaaecdff74a25fd56ce04ffaf835010676138c4b85,True
data/human/human_spk_real_bench_022_00142.wav,data/human/human_spk_real_bench_022_00142.wav,0,spk_real,human_real,4.419,4.419,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,5106349cec99cb0e6c78decc850ab19cde58a79dbcc450df6f084b94c1f0bd40,True
data/human/human_spk_real_bench_022_00182.wav,data/human/human_spk_real_bench_022_00182.wav,0,spk_real,human_real,4.298,4.298,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,f674cbea2cad2c978f40fe29c6ab05bb419b9f3a27ac5e50b5840d0890af6a20,True
data/human/human_spk_real_bench_024_00024.wav,data/human/human_spk_real_bench_024_00024.wav,0,spk_real,human_real,2.994,2.994,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,92311168644d3c509352ba12be9a2d426ef9762dace25133bcbc97c1cc9b2e43,True
data/human/human_spk_real_bench_024_00064.wav,data/human/human_spk_real_bench_024_00064.wav,0,spk_real,human_real,3.887,3.887,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,ebeecdb174b1a8f16175ef1445566aa46161309862b1d0b91326e70fb705599c,True
data/human/human_spk_real_bench_024_00104.wav,data/human/human_spk_real_bench_024_00104.wav,0,spk_real,human_real,3.496,3.496,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,78950cfd445c4e3b0e56e79545c68c3ddd70b24b4735281b1f2613be51c3c9a6,True
data/human/human_spk_real_bench_024_00144.wav,data/human/human_spk_real_bench_024_00144.wav,0,spk_real,human_real,3.653,3.653,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,1229f1e7dbb3895c4c86355298c1ad22b5428f85044b0a31249e40ce84365581,True
data/human/human_spk_real_bench_024_00184.wav,data/human/human_spk_real_bench_024_00184.wav,0,spk_real,human_real,3.681,3.681,voiceshield_standard_corpus,voiceshield_standard_corpus,PCM_16,16000,en,train,768ec05ea3d5c14a6cdcecaa43e0b9721ec6b9b9304bbfe9b36d294beac2efc6,True
